bnumber	GOTerm
b3528	GO:0015183
b3528	GO:0015366
b3528	GO:0015741
b3528	GO:0016020
b3528	GO:0016021
b3528	GO:0022857
b3528	GO:0070778
b3529	GO:0005886
b3529	GO:0007165
b3529	GO:0016021
b3529	GO:0071111
b3530	GO:0019867
b3530	GO:0030244
b3531	GO:0005576
b3531	GO:0008810
b3531	GO:0030245
b3532	GO:0005886
b3532	GO:0006011
b3532	GO:0016021
b3532	GO:0030244
b3533	GO:0005886
b3533	GO:0006011
b3533	GO:0016021
b3533	GO:0016758
b3533	GO:0016760
b3533	GO:0035438
b3533	GO:0090540
b3534	GO:0005524
b3534	GO:0005829
b3534	GO:0009898
b3534	GO:0016887
b3534	GO:0051782
b3535	GO:0090540
b3536	GO:0030244
b3536	GO:0035438
b3537	GO:0005886
b3537	GO:0016021
b3537	GO:0030244
b3538	GO:0003824
b3538	GO:0005886
b3538	GO:0016021
b3538	GO:0030244
b3539	GO:0003333
b3539	GO:0005886
b3539	GO:0009314
b3539	GO:0016021
b3540	GO:0005524
b3540	GO:0005886
b3540	GO:0009314
b3540	GO:0015031
b3540	GO:0015232
b3540	GO:0042626
b3541	GO:0005524
b3541	GO:0005886
b3541	GO:0015031
b3541	GO:0015232
b3541	GO:0042626
b3542	GO:0005886
b3542	GO:0015031
b3542	GO:0016021
b3542	GO:0071916
b3543	GO:0005886
b3543	GO:0015031
b3543	GO:0016021
b3543	GO:0071916
b3544	GO:0006935
b3544	GO:0015031
b3544	GO:0015833
b3544	GO:0020037
b3544	GO:0030288
b3544	GO:0042277
b3544	GO:0042938
b3544	GO:0043190
b3544	GO:0061077
b3544	GO:0071916
b3544	GO:1904680
b3546	GO:0005886
b3546	GO:0008484
b3546	GO:0009244
b3546	GO:0009245
b3546	GO:0016021
b3546	GO:0043838
b3547	GO:0005886
b3547	GO:0016021
b3547	GO:0022857
b3547	GO:0031669
b3548	GO:0019867
b3549	GO:0006284
b3549	GO:0006307
b3549	GO:0008725
b3549	GO:0046872
b3550	GO:0018393
b3550	GO:0061733
b3551	GO:0009055
b3551	GO:0009061
b3551	GO:0030151
b3551	GO:0030288
b3551	GO:0033744
b3551	GO:0043546
b3552	GO:0005886
b3552	GO:0009279
b3552	GO:0016021
b3553	GO:0005829
b3553	GO:0005886
b3553	GO:0008465
b3553	GO:0008873
b3553	GO:0016618
b3553	GO:0019521
b3553	GO:0030267
b3553	GO:0046181
b3553	GO:0051287
b3554	GO:0044764
b3555	GO:0003677
b3556	GO:0001072
b3556	GO:0003676
b3556	GO:0003677
b3556	GO:0003697
b3556	GO:0003723
b3556	GO:0003727
b3556	GO:0005829
b3556	GO:0006351
b3556	GO:0009409
b3556	GO:0010468
b3556	GO:0060567
b3557	GO:0043565
b3558	GO:0003677
b3558	GO:0006310
b3558	GO:0006974
b3558	GO:0015074
b3558	GO:0032196
b3559	GO:0004814
b3559	GO:0004820
b3559	GO:0005524
b3559	GO:0005829
b3559	GO:0006420
b3559	GO:0006426
b3560	GO:0004820
b3560	GO:0005524
b3560	GO:0005829
b3560	GO:0006426
b3561	GO:0005886
b3561	GO:0005887
b3561	GO:0009246
b3561	GO:0016413
b3562	GO:0005886
b3562	GO:0005887
b3562	GO:0006974
b3563	GO:0005886
b3563	GO:0005887
b3563	GO:0006974
b3564	GO:0004856
b3564	GO:0005524
b3564	GO:0005998
b3564	GO:0042843
b3564	GO:0103020
b3565	GO:0000287
b3565	GO:0005737
b3565	GO:0009045
b3565	GO:0042843
b3566	GO:0015753
b3566	GO:0030246
b3566	GO:0030288
b3566	GO:0042732
b3566	GO:0048029
b3567	GO:0005524
b3567	GO:0005886
b3567	GO:0015148
b3567	GO:0015614
b3567	GO:0015753
b3567	GO:0042732
b3568	GO:0005886
b3568	GO:0008643
b3568	GO:0016021
b3568	GO:0022857
b3568	GO:0042732
b3569	GO:0000976
b3569	GO:0003700
b3569	GO:0006355
b3570	GO:0004040
b3570	GO:0005524
b3571	GO:0004556
b3571	GO:0005509
b3571	GO:0030288
b3571	GO:0030980
b3571	GO:0042597
b3571	GO:0051692
b3571	GO:0103025
b3572	GO:0005829
b3572	GO:0008483
b3572	GO:0009042
b3572	GO:0009099
b3572	GO:0030170
b3572	GO:0030632
b3572	GO:1901605
b3573	GO:0009055
b3573	GO:0046872
b3573	GO:0051539
b3574	GO:0003677
b3574	GO:0003700
b3574	GO:0045892
b3575	GO:0005737
b3575	GO:0016616
b3575	GO:0047559
b3575	GO:0070403
b3576	GO:0005829
b3576	GO:0009314
b3577	GO:0005886
b3577	GO:0015144
b3577	GO:0015740
b3577	GO:0016021
b3577	GO:0022857
b3577	GO:0034219
b3578	GO:0005886
b3578	GO:0015144
b3578	GO:0016021
b3578	GO:0022857
b3578	GO:0034219
b3579	GO:0006974
b3579	GO:0008643
b3579	GO:0030246
b3579	GO:0030288
b3579	GO:0055085
b3580	GO:0005524
b3580	GO:0008744
b3580	GO:0019324
b3581	GO:0004590
b3581	GO:0006207
b3581	GO:0016052
b3581	GO:0019854
b3581	GO:0033982
b3581	GO:0046872
b3582	GO:0003677
b3582	GO:0006281
b3582	GO:0008270
b3582	GO:0016861
b3582	GO:0019324
b3582	GO:0019852
b3582	GO:0034015
b3583	GO:0005829
b3583	GO:0008270
b3583	GO:0008742
b3583	GO:0016832
b3583	GO:0019323
b3583	GO:0019324
b3583	GO:0019572
b3584	GO:0009252
b3584	GO:0009279
b3584	GO:0030674
b3585	GO:0000986
b3585	GO:0003700
b3585	GO:0005829
b3585	GO:0006355
b3586	GO:0005886
b3586	GO:0016021
b3586	GO:0055085
b3587	GO:0005886
b3587	GO:0016021
b3588	GO:0004029
b3588	GO:0006974
b3588	GO:0016491
b3588	GO:0033721
b3588	GO:0045471
b3589	GO:0004022
b3589	GO:0005829
b3589	GO:0008743
b3589	GO:0046872
b3590	GO:0000049
b3590	GO:0001514
b3590	GO:0003746
b3590	GO:0003924
b3590	GO:0005525
b3590	GO:0005829
b3590	GO:0016259
b3590	GO:0019003
b3590	GO:0035368
b3591	GO:0001514
b3591	GO:0004125
b3591	GO:0005829
b3591	GO:0016260
b3591	GO:0030170
b3591	GO:0042802
b3591	GO:0097056
b3592	GO:0004364
b3592	GO:0005829
b3592	GO:0006559
b3592	GO:0006749
b3592	GO:0016034
b3593	NA
b3594	GO:0006974
b3594	GO:0009314
b3594	GO:0016491
b3594	GO:0046677
b3595	NA
b3596	NA
b3597	GO:0005886
b3597	GO:0006974
b3597	GO:0016021
b3597	GO:0055085
b3598	GO:0005886
b3599	GO:0005886
b3599	GO:0005887
b3599	GO:0009401
b3599	GO:0015797
b3599	GO:0016301
b3599	GO:0022872
b3599	GO:0090563
b3599	GO:0090565
b3600	GO:0005829
b3600	GO:0008926
b3600	GO:0019592
b3601	GO:0045892
b3602	GO:0005829
b3603	GO:0005886
b3603	GO:0005887
b3603	GO:0006974
b3603	GO:0015129
b3603	GO:0015295
b3604	GO:0003700
b3604	GO:0006974
b3604	GO:0043565
b3605	GO:0004459
b3605	GO:0005886
b3605	GO:0009060
b3605	GO:0010181
b3605	GO:0019516
b3605	GO:0042355
b3606	GO:0002131
b3606	GO:0002132
b3606	GO:0003723
b3606	GO:0005737
b3606	GO:0052665
b3606	GO:0052666
b3607	GO:0005829
b3607	GO:0006535
b3607	GO:0009001
b3607	GO:0009333
b3607	GO:0010165
b3608	GO:0004367
b3608	GO:0005829
b3608	GO:0005975
b3608	GO:0006072
b3608	GO:0009331
b3608	GO:0046167
b3608	GO:0046168
b3608	GO:0046474
b3608	GO:0047952
b3608	GO:0051287
b3608	GO:0106257
b3609	GO:0005829
b3609	GO:0006457
b3609	GO:0006605
b3609	GO:0008104
b3609	GO:0015031
b3609	GO:0043952
b3609	GO:0051082
b3609	GO:0051262
b3609	GO:0070678
b3609	GO:0072321
b3610	GO:0004362
b3610	GO:0005737
b3610	GO:0005829
b3610	GO:0009055
b3610	GO:0009263
b3610	GO:0015035
b3610	GO:0034599
b3610	GO:0043295
b3610	GO:0045454
b3611	GO:0005829
b3612	GO:0005737
b3612	GO:0005829
b3612	GO:0006007
b3612	GO:0006096
b3612	GO:0006979
b3612	GO:0030145
b3612	GO:0044262
b3612	GO:0046537
b3613	GO:0000920
b3613	GO:0004222
b3613	GO:0005886
b3613	GO:0007049
b3613	GO:0009273
b3613	GO:0009314
b3613	GO:0016787
b3613	GO:0030288
b3613	GO:0032153
b3613	GO:0042493
b3613	GO:0042597
b3613	GO:0051345
b3614	GO:0003824
b3614	GO:0005975
b3615	GO:0015020
b3615	GO:0016020
b3615	GO:0016036
b3615	GO:0016757
b3616	GO:0005737
b3616	GO:0005829
b3616	GO:0006564
b3616	GO:0006567
b3616	GO:0008198
b3616	GO:0008270
b3616	GO:0008743
b3616	GO:0016491
b3616	GO:0019518
b3616	GO:0030145
b3616	GO:0046870
b3617	GO:0005737
b3617	GO:0005829
b3617	GO:0008890
b3617	GO:0009058
b3617	GO:0016874
b3617	GO:0019518
b3617	GO:0030170
b3617	GO:0046872
b3618	NA
b3619	GO:0005829
b3619	GO:0008712
b3619	GO:0009244
b3619	GO:0016020
b3619	GO:0070401
b3619	GO:0097171
b3620	GO:0005829
b3620	GO:0008713
b3620	GO:0009244
b3621	GO:0005829
b3621	GO:0008713
b3621	GO:0008920
b3621	GO:0009244
b3622	GO:0005886
b3622	GO:0005887
b3622	GO:0009244
b3622	GO:0016757
b3622	GO:0016874
b3623	GO:0005829
b3623	GO:0008713
b3623	GO:0008917
b3623	GO:0009103
b3623	GO:0009244
b3623	GO:0016020
b3624	GO:0009244
b3625	GO:0005524
b3625	GO:0009244
b3625	GO:0016301
b3625	GO:0046835
b3626	GO:0008918
b3626	GO:0008919
b3626	GO:0009244
b3626	GO:0046872
b3627	GO:0008918
b3627	GO:0009244
b3627	GO:0046872
b3627	GO:0047270
b3628	GO:0005829
b3628	GO:0008921
b3628	GO:0009244
b3629	GO:0009244
b3630	GO:0005524
b3630	GO:0009244
b3630	GO:0016301
b3630	GO:0046835
b3631	GO:0008919
b3631	GO:0009244
b3631	GO:0016757
b3632	GO:0005829
b3632	GO:0008713
b3632	GO:0009244
b3632	GO:0071967
b3633	GO:0005886
b3633	GO:0009244
b3633	GO:0009245
b3633	GO:0016020
b3633	GO:0016021
b3633	GO:0016740
b3633	GO:0036104
b3633	GO:0043842
b3634	GO:0004595
b3634	GO:0005524
b3634	GO:0005737
b3634	GO:0015937
b3634	GO:0042802
b3635	GO:0000703
b3635	GO:0003684
b3635	GO:0003906
b3635	GO:0004519
b3635	GO:0006284
b3635	GO:0006285
b3635	GO:0006974
b3635	GO:0008270
b3635	GO:0008534
b3635	GO:0019104
b3635	GO:0034039
b3635	GO:0046872
b3635	GO:0140078
b3636	GO:0000027
b3636	GO:0000049
b3636	GO:0003735
b3636	GO:0005829
b3636	GO:0006412
b3636	GO:0015934
b3636	GO:0022625
b3636	GO:0046677
b3637	GO:0000027
b3637	GO:0003735
b3637	GO:0005829
b3637	GO:0006412
b3637	GO:0019843
b3637	GO:0022625
b3638	GO:0008237
b3638	GO:0046872
b3639	GO:0004632
b3639	GO:0004633
b3639	GO:0005829
b3639	GO:0010181
b3639	GO:0015937
b3639	GO:0015941
b3639	GO:0042802
b3639	GO:0046872
b3639	GO:0071513
b3640	GO:0000287
b3640	GO:0004170
b3640	GO:0005829
b3640	GO:0006226
b3640	GO:0032991
b3640	GO:0046081
b3641	GO:0000918
b3641	GO:0000976
b3641	GO:0003677
b3641	GO:0003700
b3641	GO:0005737
b3641	GO:0006355
b3641	GO:0010974
b3641	GO:0032272
b3641	GO:0042802
b3641	GO:0043547
b3641	GO:0043565
b3641	GO:0043590
b3642	GO:0000287
b3642	GO:0004588
b3642	GO:0005737
b3642	GO:0005829
b3642	GO:0006207
b3642	GO:0006221
b3642	GO:0044205
b3642	GO:0046132
b3643	GO:0000049
b3643	GO:0000175
b3643	GO:0005829
b3643	GO:0006364
b3643	GO:0008033
b3643	GO:0009022
b3643	GO:0016075
b3644	GO:0005829
b3645	GO:0006974
b3645	GO:0009432
b3646	GO:0005886
b3646	GO:0016021
b3647	GO:0003911
b3647	GO:0005829
b3647	GO:0006260
b3647	GO:0006266
b3647	GO:0006288
b3647	GO:0051103
b3648	GO:0004385
b3648	GO:0005524
b3648	GO:0005829
b3648	GO:0042802
b3649	GO:0003677
b3649	GO:0003899
b3649	GO:0005829
b3649	GO:0006351
b3649	GO:0030880
b3649	GO:0065003
b3650	GO:0005829
b3650	GO:0008728
b3650	GO:0008893
b3650	GO:0015949
b3650	GO:0015969
b3650	GO:0015970
b3650	GO:0016301
b3650	GO:0042594
b3651	GO:0000049
b3651	GO:0002938
b3651	GO:0009020
b3651	GO:0030488
b3651	GO:0052665
b3652	GO:0003677
b3652	GO:0003678
b3652	GO:0005524
b3652	GO:0005829
b3652	GO:0006281
b3652	GO:0006310
b3652	GO:0009314
b3652	GO:0009379
b3652	GO:0032508
b3653	GO:0005886
b3653	GO:0015293
b3653	GO:0015501
b3653	GO:0015813
b3653	GO:0016021
b3654	GO:0005886
b3654	GO:0005887
b3654	GO:0042906
b3654	GO:0042907
b3655	GO:0005829
b3656	GO:0005975
b3656	GO:0030246
b3656	GO:0042802
b3656	GO:0061634
b3656	GO:0080176
b3657	GO:0005886
b3657	GO:0005887
b3657	GO:0006814
b3657	GO:0008643
b3657	GO:0015293
b3657	GO:0071702
b3659	GO:0005351
b3659	GO:0005886
b3659	GO:0015767
b3659	GO:0016021
b3659	GO:0036448
b3659	GO:0055085
b3659	GO:1904659
b3660	GO:0005886
b3660	GO:0016021
b3661	GO:0005886
b3662	GO:0005886
b3662	GO:0015211
b3662	GO:0015860
b3662	GO:0016021
b3663	NA
b3664	GO:0005345
b3664	GO:0005886
b3664	GO:0005887
b3664	GO:0015207
b3664	GO:0015853
b3665	GO:0000034
b3665	GO:0004096
b3665	GO:0006146
b3665	GO:0008198
b3665	GO:0030145
b3666	GO:0005886
b3666	GO:0008643
b3666	GO:0015526
b3666	GO:0015712
b3666	GO:0015760
b3666	GO:0016021
b3667	GO:0000160
b3667	GO:0005886
b3667	GO:0005887
b3667	GO:0016020
b3667	GO:0022857
b3667	GO:0031226
b3668	GO:0000155
b3668	GO:0004721
b3668	GO:0005524
b3668	GO:0005886
b3668	GO:0007165
b3668	GO:0016021
b3668	GO:0046777
b3668	GO:0046983
b3669	GO:0000160
b3669	GO:0003677
b3669	GO:0005737
b3669	GO:0006355
b3670	GO:0003984
b3670	GO:0005948
b3670	GO:0009097
b3670	GO:0009099
b3670	GO:1990610
b3671	GO:0000287
b3671	GO:0003984
b3671	GO:0005948
b3671	GO:0009097
b3671	GO:0009099
b3671	GO:0030976
b3671	GO:0050660
b3672	GO:0009082
b3672	GO:0009099
b3673	GO:0005886
b3673	GO:0005887
b3673	GO:0016021
b3673	GO:0042910
b3673	GO:1990961
b3674	GO:0016491
b3675	GO:0005886
b3675	GO:0016021
b3676	GO:0005886
b3676	GO:0006979
b3676	GO:0016021
b3677	GO:0005886
b3677	GO:0016021
b3678	GO:0004065
b3678	GO:0046872
b3679	GO:0005412
b3679	GO:0005886
b3679	GO:0016021
b3680	GO:0003700
b3680	GO:0043565
b3682	GO:0005886
b3682	GO:0008982
b3682	GO:0009401
b3682	GO:0016021
b3682	GO:0016301
b3683	GO:0005886
b3683	GO:0005887
b3683	GO:0008643
b3683	GO:0008982
b3683	GO:0009401
b3683	GO:0090563
b3684	GO:0003677
b3684	GO:0003700
b3684	GO:0045892
b3685	GO:0005886
b3685	GO:0006813
b3685	GO:0008324
b3685	GO:0016021
b3686	GO:0005737
b3686	GO:0009408
b3686	GO:0042802
b3686	GO:0050821
b3686	GO:1990169
b3687	GO:0005829
b3687	GO:0009408
b3687	GO:0042802
b3687	GO:0050821
b3688	GO:0006974
b3689	GO:0046397
b3690	GO:0030153
b3690	GO:0050660
b3690	GO:0071949
b3691	GO:0005886
b3691	GO:0005887
b3691	GO:0015295
b3691	GO:0034194
b3691	GO:0042875
b3691	GO:0042881
b3693	GO:0005524
b3693	GO:0008671
b3693	GO:0034194
b3696	GO:0016021
b3697	GO:0000287
b3697	GO:0005829
b3697	GO:0016791
b3697	GO:0050308
b3698	NA
b3699	GO:0003677
b3699	GO:0003918
b3699	GO:0005524
b3699	GO:0005694
b3699	GO:0005737
b3699	GO:0005829
b3699	GO:0006261
b3699	GO:0006265
b3699	GO:0006351
b3699	GO:0008094
b3699	GO:0009330
b3699	GO:0034335
b3699	GO:0042493
b3699	GO:0046677
b3699	GO:0046872
b3700	GO:0000731
b3700	GO:0003697
b3700	GO:0005524
b3700	GO:0005829
b3700	GO:0006260
b3700	GO:0006302
b3700	GO:0009314
b3700	GO:0009411
b3700	GO:0009432
b3701	GO:0003677
b3701	GO:0003887
b3701	GO:0005829
b3701	GO:0006271
b3701	GO:0006974
b3701	GO:0008408
b3701	GO:0009360
b3701	GO:0042276
b3701	GO:0042802
b3701	GO:0044787
b3702	GO:0003677
b3702	GO:0003688
b3702	GO:0005524
b3702	GO:0005829
b3702	GO:0005886
b3702	GO:0006260
b3702	GO:0006270
b3702	GO:0006275
b3702	GO:0008156
b3702	GO:0009898
b3702	GO:0042802
b3702	GO:0043565
b3703	GO:0003735
b3703	GO:0005840
b3703	GO:0006412
b3704	GO:0000049
b3704	GO:0001682
b3704	GO:0004526
b3704	GO:0006396
b3704	GO:0030677
b3704	GO:0034414
b3704	GO:0042781
b3705	GO:0005886
b3705	GO:0005887
b3705	GO:0006457
b3705	GO:0015031
b3705	GO:0016021
b3705	GO:0031522
b3705	GO:0032977
b3705	GO:0051205
b3705	GO:0065003
b3706	GO:0002098
b3706	GO:0003924
b3706	GO:0005525
b3706	GO:0005737
b3706	GO:0005829
b3706	GO:0005886
b3706	GO:0009268
b3706	GO:0019003
b3706	GO:0030488
b3706	GO:0030955
b3706	GO:0042802
b3706	GO:0061077
b3707	GO:0031556
b3707	GO:0090358
b3708	GO:0005829
b3708	GO:0006569
b3708	GO:0009034
b3708	GO:0016020
b3708	GO:0030170
b3708	GO:0030955
b3708	GO:0032991
b3708	GO:0042802
b3708	GO:0060187
b3708	GO:0080146
b3709	GO:0003333
b3709	GO:0005886
b3709	GO:0005887
b3709	GO:0006569
b3709	GO:0015173
b3709	GO:0015293
b3710	GO:0005886
b3710	GO:0005887
b3710	GO:0016021
b3710	GO:0042910
b3710	GO:0046677
b3710	GO:1990961
b3711	GO:0003677
b3711	GO:0003700
b3711	GO:0006351
b3711	GO:0006355
b3712	GO:0000287
b3712	GO:0005829
b3712	GO:0008897
b3712	GO:0019878
b3713	GO:0005829
b3713	GO:0006805
b3713	GO:0008753
b3713	GO:0010181
b3713	GO:0016491
b3713	GO:0050136
b3714	GO:0005345
b3714	GO:0005886
b3714	GO:0015207
b3714	GO:0015295
b3714	GO:0015853
b3714	GO:0016021
b3715	GO:0000287
b3715	GO:0016791
b3715	GO:0030145
b3716	GO:0005886
b3716	GO:0016021
b3717	GO:0030153
b3718	GO:0004342
b3718	GO:0005737
b3718	GO:0005829
b3718	GO:0005975
b3718	GO:0006043
b3718	GO:0006046
b3718	GO:0006048
b3718	GO:0019262
b3718	GO:0042802
b3719	GO:0004553
b3719	GO:0005975
b3720	GO:0009279
b3720	GO:0015144
b3720	GO:0015288
b3720	GO:0015774
b3720	GO:0034219
b3720	GO:0045203
b3720	GO:0046930
b3721	GO:0004553
b3721	GO:0005829
b3721	GO:0008422
b3721	GO:0008706
b3721	GO:0016052
b3721	GO:0103047
b3722	GO:0005886
b3722	GO:0008982
b3722	GO:0009401
b3722	GO:0015771
b3722	GO:0016021
b3722	GO:0016301
b3722	GO:0034219
b3722	GO:0090563
b3722	GO:0090589
b3723	GO:0003723
b3723	GO:0045893
b3724	GO:0000287
b3724	GO:0001558
b3724	GO:0005737
b3724	GO:0006817
b3724	GO:0009267
b3724	GO:0009405
b3724	GO:0010629
b3724	GO:0016036
b3724	GO:0019897
b3724	GO:0030145
b3724	GO:0030643
b3724	GO:0032413
b3724	GO:0034605
b3724	GO:0042803
b3724	GO:0045936
b3724	GO:0071236
b3724	GO:0071467
b3724	GO:2000186
b3725	GO:0005315
b3725	GO:0005524
b3725	GO:0005886
b3725	GO:0006817
b3725	GO:0010921
b3725	GO:0015415
b3725	GO:0035435
b3726	GO:0005315
b3726	GO:0005887
b3726	GO:0006817
b3726	GO:0006974
b3726	GO:0010921
b3726	GO:0035435
b3727	GO:0005315
b3727	GO:0005886
b3727	GO:0005887
b3727	GO:0009314
b3727	GO:0010921
b3727	GO:0035435
b3728	GO:0006817
b3728	GO:0006974
b3728	GO:0009314
b3728	GO:0010921
b3728	GO:0030288
b3728	GO:0035435
b3728	GO:0042301
b3728	GO:0043190
b3729	GO:0004360
b3729	GO:0005829
b3729	GO:0005975
b3729	GO:0006002
b3729	GO:0006047
b3729	GO:0006048
b3729	GO:0006487
b3729	GO:0006541
b3729	GO:0097367
b3730	GO:0000287
b3730	GO:0000902
b3730	GO:0003977
b3730	GO:0005829
b3730	GO:0006048
b3730	GO:0008360
b3730	GO:0009245
b3730	GO:0009252
b3730	GO:0019134
b3730	GO:0042802
b3730	GO:0071555
b3731	GO:0005524
b3731	GO:0005886
b3731	GO:0015986
b3731	GO:0045261
b3731	GO:0046933
b3732	GO:0005524
b3732	GO:0005886
b3732	GO:0016020
b3732	GO:0045261
b3732	GO:0046933
b3732	GO:0046961
b3733	GO:0005524
b3733	GO:0005886
b3733	GO:0015986
b3733	GO:0016020
b3733	GO:0042777
b3733	GO:0045261
b3733	GO:0046933
b3733	GO:0046961
b3734	GO:0005524
b3734	GO:0005886
b3734	GO:0015986
b3734	GO:0016020
b3734	GO:0043531
b3734	GO:0045261
b3734	GO:0046933
b3734	GO:0046961
b3735	GO:0005886
b3735	GO:0015986
b3735	GO:0045261
b3735	GO:0046933
b3735	GO:0046961
b3736	GO:0005886
b3736	GO:0016021
b3736	GO:0045263
b3736	GO:0046933
b3736	GO:0046961
b3737	GO:0005886
b3737	GO:0008289
b3737	GO:0015986
b3737	GO:0016021
b3737	GO:0045263
b3737	GO:0046933
b3737	GO:0046961
b3738	GO:0005887
b3738	GO:0042777
b3738	GO:0045263
b3738	GO:0046933
b3739	GO:0005886
b3739	GO:0006811
b3739	GO:0016021
b3739	GO:0045263
b3740	GO:0005829
b3740	GO:0070043
b3740	GO:0070475
b3741	GO:0002098
b3741	GO:0005829
b3741	GO:0009411
b3741	GO:0030488
b3741	GO:0050660
b3742	GO:0005829
b3742	GO:0010181
b3742	GO:0051302
b3743	GO:0003700
b3743	GO:0016597
b3743	GO:0043200
b3743	GO:0043565
b3743	GO:0045892
b3743	GO:0045893
b3744	GO:0004071
b3744	GO:0005524
b3744	GO:0005829
b3744	GO:0006529
b3744	GO:0006974
b3744	GO:0042802
b3744	GO:0070981
b3745	GO:0005829
b3745	GO:0016020
b3745	GO:0032781
b3746	GO:0005524
b3746	GO:0005737
b3746	GO:0005829
b3746	GO:0016887
b3746	GO:0042626
b3746	GO:0042802
b3747	GO:0005886
b3747	GO:0005887
b3747	GO:0006813
b3747	GO:0015079
b3747	GO:0015387
b3747	GO:0016020
b3747	GO:0071278
b3747	GO:0071805
b3748	GO:0005829
b3748	GO:0016866
b3748	GO:0016872
b3748	GO:0019303
b3748	GO:0042802
b3748	GO:0048029
b3748	GO:0062193
b3749	GO:0005524
b3749	GO:0015407
b3749	GO:0015591
b3749	GO:0015611
b3749	GO:0015752
b3749	GO:0043190
b3750	GO:0005886
b3750	GO:0005887
b3750	GO:0015591
b3750	GO:0015752
b3750	GO:0016021
b3750	GO:0043190
b3751	GO:0015752
b3751	GO:0016020
b3751	GO:0030288
b3751	GO:0048029
b3751	GO:0050918
b3752	GO:0004747
b3752	GO:0005524
b3752	GO:0005829
b3752	GO:0019303
b3752	GO:0046872
b3753	GO:0000976
b3753	GO:0000986
b3753	GO:0001216
b3753	GO:0003700
b3753	GO:0006355
b3753	GO:0045893
b3754	GO:0005886
b3754	GO:0005887
b3754	GO:0022857
b3754	GO:0055085
b3755	GO:0003677
b3755	GO:0003700
b3755	GO:0005829
b3764	GO:0005829
b3764	GO:0007059
b3764	GO:0051276
b3765	GO:0004176
b3766	GO:0008652
b3766	GO:0009082
b3766	GO:0031555
b3769	GO:0003984
b3769	GO:0008652
b3769	GO:0009097
b3769	GO:0009099
b3770	GO:0004084
b3770	GO:0005829
b3770	GO:0006532
b3770	GO:0009097
b3770	GO:0009098
b3770	GO:0009099
b3770	GO:0019752
b3770	GO:0042802
b3770	GO:0050048
b3770	GO:0052654
b3770	GO:0052655
b3770	GO:0052656
b3771	GO:0004160
b3771	GO:0005829
b3771	GO:0009097
b3771	GO:0009099
b3771	GO:0016836
b3771	GO:0046872
b3771	GO:0051536
b3771	GO:0051539
b3772	GO:0004794
b3772	GO:0006566
b3772	GO:0006567
b3772	GO:0008652
b3772	GO:0009082
b3772	GO:0009097
b3772	GO:0016597
b3772	GO:0030170
b3773	GO:0000976
b3773	GO:0003700
b3773	GO:0005737
b3773	GO:0006355
b3773	GO:0008652
b3773	GO:0009082
b3774	GO:0000287
b3774	GO:0004455
b3774	GO:0005829
b3774	GO:0009097
b3774	GO:0009099
b3774	GO:0032991
b3774	GO:0042802
b3774	GO:0050661
b3775	GO:0003755
b3775	GO:0005737
b3777	GO:0003677
b3778	GO:0000725
b3778	GO:0003678
b3778	GO:0003697
b3778	GO:0005524
b3778	GO:0005829
b3778	GO:0006268
b3778	GO:0008408
b3778	GO:0009314
b3778	GO:0043138
b3778	GO:0044787
b3779	GO:0006793
b3779	GO:0008894
b3779	GO:0015949
b3779	GO:0015970
b3779	GO:0015974
b3779	GO:0016462
b3779	GO:0042594
b3780	GO:0003723
b3780	GO:0003724
b3780	GO:0005524
b3780	GO:0005829
b3780	GO:0006401
b3780	GO:0097718
b3781	GO:0005737
b3781	GO:0005829
b3781	GO:0006662
b3781	GO:0015035
b3781	GO:0016032
b3781	GO:0016671
b3781	GO:0030337
b3781	GO:0045454
b3781	GO:0047134
b3781	GO:1900264
b3782	GO:0031555
b3783	GO:0003723
b3783	GO:0004386
b3783	GO:0005524
b3783	GO:0005829
b3783	GO:0006351
b3783	GO:0006353
b3783	GO:0008186
b3783	GO:0016020
b3783	GO:0016787
b3783	GO:0042802
b3784	GO:0000287
b3784	GO:0005886
b3784	GO:0005887
b3784	GO:0008144
b3784	GO:0008963
b3784	GO:0009103
b3784	GO:0009243
b3784	GO:0009246
b3784	GO:0009276
b3784	GO:0016020
b3784	GO:0016021
b3784	GO:0016757
b3784	GO:0016780
b3784	GO:0030145
b3784	GO:0036380
b3784	GO:0042802
b3784	GO:0044038
b3784	GO:0071555
b3785	GO:0004713
b3785	GO:0005886
b3785	GO:0005887
b3785	GO:0009103
b3785	GO:0009246
b3786	GO:0005829
b3786	GO:0008761
b3786	GO:0009246
b3786	GO:0042802
b3787	GO:0005829
b3787	GO:0009246
b3787	GO:0016628
b3787	GO:0051287
b3787	GO:0089714
b3788	GO:0008460
b3788	GO:0009103
b3788	GO:0009225
b3788	GO:0009246
b3788	GO:0045226
b3789	GO:0000287
b3789	GO:0005829
b3789	GO:0008879
b3789	GO:0009246
b3789	GO:0042802
b3789	GO:0045226
b3790	GO:0008080
b3790	GO:0009246
b3791	GO:0000271
b3791	GO:0008483
b3791	GO:0009246
b3791	GO:0019180
b3791	GO:0030170
b3791	GO:0042802
b3792	GO:0005886
b3792	GO:0005887
b3792	GO:0009246
b3793	GO:0005886
b3793	GO:0005887
b3793	GO:0009246
b3794	GO:0009246
b3794	GO:0016758
b3794	GO:0047241
b3795	GO:0005887
b3795	GO:0006865
b3795	GO:0055085
b3800	GO:0016491
b3800	GO:0046872
b3800	GO:0051539
b3800	GO:0051604
