organism,id1,id2,coexpression
511145,b1783,b4149,464
511145,b1783,b2302,482
511145,b1783,b3362,756
511145,b1783,b2080,810
511145,b1783,b3003,355
511145,b1783,b1955,551
511145,b1783,b3517,300
511145,b1783,b2135,360
511145,b1783,b3474,189
511145,b1783,b3049,200
511145,b1783,b4187,299
511145,b1783,b4051,316
511145,b1783,b2584,57
511145,b1783,b2543,299
511145,b1783,b2464,853
511145,b1783,b1967,737
511145,b1783,b3510,240
511145,b1783,b3098,762
511145,b1783,b1896,752
511145,b1783,b3024,404
511145,b1783,b2137,203
511145,b1783,b3555,811
511145,b1783,b4214,225
511145,b1783,b3239,355
511145,b1784,b3448,245
511145,b1784,b4149,301
511145,b1784,b3506,195
511145,b1784,b2302,384
511145,b1784,b1914,58
511145,b1784,b4045,201
511145,b1784,b3362,559
511145,b1784,b4269,200
511145,b1784,b2662,348
511145,b1784,b2535,152
511145,b1784,b1834,58
511145,b1784,b2659,349
511145,b1784,b4126,359
511145,b1784,b3830,68
511145,b1784,b3153,212
511145,b1784,b3361,748
511145,b1784,b2131,171
511145,b1784,b3012,629
511145,b1784,b2665,706
511145,b1784,b4376,496
511145,b1784,b4227,183
511145,b1784,b3494,439
511145,b1784,b2097,555
511145,b1784,b2086,330
511145,b1784,b3453,156
511145,b1784,b4107,329
511145,b1784,b1897,576
511145,b1784,b3512,177
511145,b1784,b1810,232
511145,b1784,b1868,56
511145,b1784,b2809,201
511145,b1784,b1990,211
511145,b1784,b2465,576
511145,b1784,b2127,214
511145,b1784,b2786,107
511145,b1784,b2602,227
511145,b1784,b2266,552
511145,b1784,b2672,747
511145,b1784,b2112,201
511145,b1784,b2741,145
511145,b1784,b3097,483
511145,b1784,b2137,328
511145,b1784,b1836,528
511145,b1784,b3555,754
511145,b1784,b3239,201
511145,b1784,b1927,358
511145,b1784,b3024,201
511145,b1784,b4127,359
511145,b1784,b3098,528
511145,b1784,b1896,558
511145,b1784,b2464,759
511145,b1784,b1967,413
511145,b1784,b2347,173
511145,b1784,b2661,472
511145,b1784,b3102,303
511145,b1784,b3548,176
511145,b1784,b4187,201
511145,b1784,b4051,241
511145,b1784,b2584,56
511145,b1784,b2543,318
511145,b1784,b1953,750
511145,b1784,b4411,185
511145,b1784,b3336,298
511145,b1784,b3517,201
511145,b1784,b3099,223
511145,b1784,b2135,346
511145,b1784,b2660,552
511145,b1784,b3474,163
511145,b1784,b2080,768
511145,b1784,b3073,746
511145,b1784,b3003,304
511145,b1784,b1955,461
511145,b1784,b1795,371
511145,b1784,b3588,323
511145,b1785,b3297,155
511145,b1785,b3186,159
511145,b1785,b3696,59
511145,b1785,b3712,54
511145,b1785,b3319,156
511145,b1785,b3801,59
511145,b1785,b2176,53
511145,b1785,b2271,54
511145,b1785,b3296,155
511145,b1785,b3484,68
511145,b1785,b3318,159
511145,b1785,b4081,54
511145,b1785,b2776,114
511145,b1785,b4366,56
511145,b1785,b3326,59
511145,b1785,b3048,87
511145,b1785,b3315,159
511145,b1785,b1843,54
511145,b1785,b2067,42
511145,b1785,b2647,97
511145,b1785,b1968,56
511145,b1785,b3475,54
511145,b1785,b4084,53
511145,b1785,b4202,105
511145,b1785,b3331,55
511145,b1785,b3338,58
511145,b1785,b2825,55
511145,b1785,b2548,104
511145,b1786,b4303,42
511145,b1786,b4202,105
511145,b1786,b4555,59
511145,b1786,b3338,58
511145,b1786,b3331,55
511145,b1786,b3097,49
511145,b1786,b4003,56
511145,b1786,b2825,55
511145,b1786,b3315,159
511145,b1786,b1843,54
511145,b1786,b3222,53
511145,b1786,b2067,42
511145,b1786,b3475,54
511145,b1786,b2207,53
511145,b1786,b2271,54
511145,b1786,b3318,159
511145,b1786,b3669,56
511145,b1786,b3296,155
511145,b1786,b4081,54
511145,b1786,b3520,56
511145,b1786,b2162,56
511145,b1786,b4366,56
511145,b1786,b3678,59
511145,b1786,b3660,53
511145,b1786,b3186,159
511145,b1786,b1931,46
511145,b1786,b3297,155
511145,b1786,b3712,54
511145,b1786,b3319,156
511145,b1787,b3280,60
511145,b1787,b2268,55
511145,b1787,b1835,54
511145,b1787,b3289,60
511145,b1787,b4481,55
511145,b1787,b2127,58
511145,b1787,b4361,56
511145,b1787,b4316,57
511145,b1789,b2586,58
511145,b1789,b4337,93
511145,b1789,b2474,58
511145,b1789,b4061,57
511145,b1789,b4135,54
511145,b1789,b4336,110
511145,b1789,b3051,54
511145,b1789,b1811,56
511145,b1789,b1931,57
511145,b1789,b2698,195
511145,b1789,b3188,58
511145,b1789,b3101,56
511145,b1789,b1791,176
511145,b1789,b2912,195
511145,b1790,b2074,58
511145,b1790,b3569,79
511145,b1790,b3338,57
511145,b1790,b4249,58
511145,b1790,b2331,195
511145,b1790,b3521,135
511145,b1790,b2570,277
511145,b1790,b2577,135
511145,b1790,b2532,287
511145,b1790,b4060,73
511145,b1790,b4303,84
511145,b1790,b3323,56
511145,b1790,b2848,286
511145,b1790,b1792,99
511145,b1790,b3060,135
511145,b1790,b3524,56
511145,b1790,b1791,303
511145,b1790,b3240,195
511145,b1790,b2220,59
511145,b1790,b2647,85
511145,b1790,b2015,135
511145,b1790,b4307,55
511145,b1790,b4063,72
511145,b1790,b1962,275
511145,b1790,b4251,280
511145,b1790,b2184,288
511145,b1790,b3585,135
511145,b1790,b3947,57
511145,b1790,b3481,56
511145,b1790,b3193,76
511145,b1790,b2578,56
511145,b1790,b2808,135
511145,b1790,b3711,135
511145,b1790,b3105,135
511145,b1790,b3070,57
511145,b1790,b1988,135
511145,b1790,b4291,54
511145,b1791,b2211,56
511145,b1791,b3117,53
511145,b1791,b1822,58
511145,b1791,b3338,241
511145,b1791,b3662,56
511145,b1791,b1792,56
511145,b1791,b2047,50
511145,b1791,b2532,176
511145,b1791,b4063,56
511145,b1792,b2912,98
511145,b1793,b4359,57
511145,b1793,b2665,57
511145,b1794,b3696,59
511145,b1794,b2869,107
511145,b1794,b2032,53
511145,b1794,b3712,54
511145,b1794,b3507,56
511145,b1794,b3186,159
511145,b1794,b3297,155
511145,b1794,b2217,56
511145,b1794,b3032,73
511145,b1794,b3413,58
511145,b1794,b2501,54
511145,b1794,b3700,56
511145,b1794,b2819,55
511145,b1794,b2046,54
511145,b1794,b3034,56
511145,b1794,b3319,156
511145,b1794,b1951,56
511145,b1794,b3943,53
511145,b1794,b1916,56
511145,b1794,b3296,155
511145,b1794,b3669,56
511145,b1794,b2966,53
511145,b1794,b3318,159
511145,b1794,b1914,56
511145,b1794,b2193,56
511145,b1794,b4366,56
511145,b1794,b3520,56
511145,b1794,b2057,53
511145,b1794,b4365,56
511145,b1794,b4081,54
511145,b1794,b1843,54
511145,b1794,b3686,55
511145,b1794,b3608,59
511145,b1794,b3315,159
511145,b1794,b3251,56
511145,b1794,b2369,105
511145,b1794,b3594,57
511145,b1794,b3687,55
511145,b1794,b3475,54
511145,b1794,b3280,57
511145,b1794,b2067,42
511145,b1794,b4202,105
511145,b1794,b1837,57
511145,b1794,b4003,56
511145,b1794,b3331,55
511145,b1794,b4170,53
511145,b1794,b4555,59
511145,b1795,b3073,201
511145,b1795,b3336,312
511145,b1795,b3099,305
511145,b1795,b2660,92
511145,b1795,b1953,446
511145,b1795,b4411,550
511145,b1795,b3509,124
511145,b1795,b4127,340
511145,b1795,b3097,459
511145,b1795,b1836,337
511145,b1795,b1927,163
511145,b1795,b2271,59
511145,b1795,b4107,165
511145,b1795,b1897,299
511145,b1795,b2465,452
511145,b1795,b2086,131
511145,b1795,b2665,594
511145,b1795,b4376,563
511145,b1795,b3494,327
511145,b1795,b3012,294
511145,b1795,b3291,199
511145,b1795,b4126,361
511145,b1795,b3506,151
511145,b1795,b4045,209
511145,b1795,b2080,731
511145,b1795,b2666,182
511145,b1795,b3003,161
511145,b1795,b1955,300
511145,b1795,b2135,150
511145,b1795,b2543,185
511145,b1795,b2464,491
511145,b1795,b3511,152
511145,b1795,b1967,331
511145,b1795,b1957,160
511145,b1795,b3510,140
511145,b1795,b3098,574
511145,b1795,b1896,394
511145,b1795,b3024,363
511145,b1795,b3555,693
511145,b1795,b3239,320
511145,b1795,b2266,741
511145,b1795,b2672,679
511145,b1795,b3923,182
511145,b1795,b3100,301
511145,b1795,b2809,294
511145,b1795,b2097,434
511145,b1795,b3361,407
511145,b1795,b3448,201
511145,b1795,b4149,182
511145,b1795,b2302,200
511145,b1795,b3362,310
511145,b1796,b2711,88
511145,b1796,b4209,130
511145,b1796,b2343,54
511145,b1796,b2732,108
511145,b1796,b2552,130
511145,b1796,b1797,748
511145,b1797,b2711,167
511145,b1797,b4209,709
511145,b1797,b2732,86
511145,b1797,b1906,56
511145,b1797,b2552,662
511145,b1797,b2710,154
511145,b1798,b2923,76
511145,b1798,b2327,56
511145,b1798,b2599,98
511145,b1798,b3824,56
511145,b1798,b2557,57
511145,b1799,b4113,53
511145,b1799,b3954,135
511145,b1799,b2342,184
511145,b1799,b4043,47
511145,b1799,b2697,53
511145,b1799,b1969,53
511145,b1799,b4118,154
511145,b1799,b4291,55
511145,b1799,b2535,185
511145,b1799,b4116,135
511145,b1799,b4337,58
511145,b1799,b4167,73
511145,b1799,b2437,135
511145,b1799,b1871,102
511145,b1799,b3439,53
511145,b1799,b3001,230
511145,b1799,b2151,278
511145,b1799,b2537,200
511145,b1799,b1976,201
511145,b1800,b4154,121
511145,b1800,b3919,57
511145,b1800,b2114,61
511145,b1800,b3376,109
511145,b1800,b2373,59
511145,b1800,b2890,107
511145,b1800,b1854,74
511145,b1800,b2838,57
511145,b1800,b2374,56
511145,b1800,b3172,169
511145,b1800,b3670,123
511145,b1800,b2022,99
511145,b1800,b3008,109
511145,b1800,b2906,59
511145,b1800,b2319,78
511145,b1800,b3958,58
511145,b1800,b3433,78
511145,b1800,b2069,42
511145,b1800,b3846,72
511145,b1800,b1852,58
511145,b1800,b3426,59
511145,b1800,b3527,243
511145,b1800,b3178,42
511145,b1800,b2508,103
511145,b1800,b3500,131
511145,b1800,b2285,129
511145,b1800,b2947,58
511145,b1800,b3341,110
511145,b1800,b2245,57
511145,b1800,b3926,57
511145,b1800,b1851,159
511145,b1800,b3642,57
511145,b1800,b2414,53
511145,b1800,b2341,72
511145,b1800,b3731,166
511145,b1800,b2286,726
511145,b1800,b1876,42
511145,b1800,b2283,204
511145,b1800,b3939,109
511145,b1800,b3733,332
511145,b1800,b4069,79
511145,b1800,b3962,131
511145,b1800,b4298,58
511145,b1800,b2024,58
511145,b1800,b3128,58
511145,b1800,b3117,105
511145,b1800,b3256,58
511145,b1800,b3165,121
511145,b1800,b2284,342
511145,b1800,b3153,57
511145,b1800,b3080,106
511145,b1800,b2599,60
511145,b1800,b2871,105
511145,b1800,b2463,58
511145,b1800,b2320,60
511145,b1800,b3770,75
511145,b1800,b3671,61
511145,b1800,b4129,107
511145,b1800,b3879,54
511145,b1800,b4211,169
511145,b1800,b3197,57
511145,b1800,b3734,391
511145,b1800,b3870,58
511145,b1800,b3062,58
511145,b1800,b3831,58
511145,b1800,b2329,103
511145,b1800,b2903,57
511145,b1800,b3916,58
511145,b1800,b2926,106
511145,b1800,b4025,99
511145,b1800,b2526,42
511145,b1800,b3729,59
511145,b1800,b3225,58
511145,b1800,b3959,60
511145,b1800,b3769,55
511145,b1800,b2400,60
511145,b1800,b2584,168
511145,b1800,b4051,57
511145,b1800,b3528,53
511145,b1800,b2708,57
511145,b1800,b3298,57
511145,b1800,b3957,54
511145,b1800,b2020,112
511145,b1800,b3530,56
511145,b1800,b3774,133
511145,b1800,b3772,105
511145,b1800,b3281,72
511145,b1800,b3829,110
511145,b1800,b2421,53
511145,b1800,b1812,58
511145,b1800,b2025,117
511145,b1800,b2026,60
511145,b1800,b3980,122
511145,b1800,b4572,333
511145,b1800,b4153,246
511145,b1800,b2913,75
511145,b1800,b3313,56
511145,b1800,b3212,503
511145,b1800,b4297,159
511145,b1800,b2818,73
511145,b1800,b3152,169
511145,b1800,b3737,101
511145,b1800,b3302,98
511145,b1800,b3809,53
511145,b1800,b4386,56
511145,b1800,b3612,58
511145,b1800,b2287,235
511145,b1800,b2769,107
511145,b1800,b2507,58
511145,b1800,b2246,57
511145,b1800,b2557,199
511145,b1800,b4005,128
511145,b1800,b3960,113
511145,b1800,b4177,107
511145,b1800,b3320,125
511145,b1800,b3735,168
511145,b1800,b2907,59
511145,b1800,b3771,159
511145,b1800,b4054,58
511145,b1800,b3416,58
511145,b1800,b2241,59
511145,b1800,b2521,58
511145,b1800,b3732,299
511145,b1800,b2942,50
511145,b1800,b2019,124
511145,b1800,b4143,99
511145,b1800,b3339,122
511145,b1800,b2600,59
511145,b1800,b3940,72
511145,b1800,b3236,168
511145,b1800,b3182,75
511145,b1801,b2775,98
511145,b1801,b3874,85
511145,b1801,b3829,250
511145,b1801,b2013,74
511145,b1802,b2919,54
511145,b1802,b4066,58
511145,b1802,b3366,112
511145,b1802,b2697,57
511145,b1802,b3412,56
511145,b1802,b2541,53
511145,b1802,b2540,112
511145,b1802,b1803,138
511145,b1802,b2014,58
511145,b1802,b3844,58
511145,b1802,b2539,111
511145,b1802,b1967,55
511145,b1802,b2803,42
511145,b1802,b2926,53
511145,b1802,b2852,56
511145,b1802,b3496,172
511145,b1802,b2771,60
511145,b1802,b2647,85
511145,b1802,b4051,57
511145,b1802,b2263,56
511145,b1802,b2662,58
511145,b1802,b4337,60
511145,b1802,b4130,172
511145,b1802,b4292,55
511145,b1803,b3366,60
511145,b1803,b2764,58
511145,b1803,b2540,60
511145,b1803,b2552,99
511145,b1803,b2538,56
511145,b1803,b2431,56
511145,b1803,b2276,55
511145,b1803,b3365,57
511145,b1803,b2539,60
511145,b1803,b2603,56
511145,b1803,b3368,72
511145,b1804,b2894,59
511145,b1804,b2474,741
511145,b1804,b3304,72
511145,b1804,b3984,59
511145,b1804,b4391,109
511145,b1804,b2798,56
511145,b1804,b3302,77
511145,b1804,b2594,103
511145,b1804,b2140,113
511145,b1804,b3825,46
511145,b1804,b3997,56
511145,b1804,b3030,99
511145,b1804,b2581,58
511145,b1804,b3612,134
511145,b1804,b2507,162
511145,b1804,b3352,109
511145,b1804,b3609,57
511145,b1804,b4220,57
511145,b1804,b2909,58
511145,b1804,b3497,57
511145,b1804,b3407,444
511145,b1804,b3965,123
511145,b1804,b3289,248
511145,b1804,b2509,54
511145,b1804,b3306,75
511145,b1804,b3651,58
511145,b1804,b3648,60
511145,b1804,b2592,57
511145,b1804,b2318,121
511145,b1804,b3320,59
511145,b1804,b1805,60
511145,b1804,b2907,57
511145,b1804,b3295,59
511145,b1804,b3315,57
511145,b1804,b4146,59
511145,b1804,b2558,57
511145,b1804,b2493,58
511145,b1804,b3311,56
511145,b1804,b4475,123
511145,b1804,b1871,72
511145,b1804,b3301,57
511145,b1804,b2780,167
511145,b1804,b1870,72
511145,b1804,b3863,59
511145,b1804,b3833,72
511145,b1804,b4306,141
511145,b1804,b2699,58
511145,b1804,b1808,58
511145,b1804,b3313,58
511145,b1804,b2745,182
511145,b1804,b2791,103
511145,b1804,b1807,73
511145,b1804,b1835,248
511145,b1804,b4168,54
511145,b1804,b3701,122
511145,b1804,b3183,60
511145,b1804,b4179,126
511145,b1804,b3414,56
511145,b1804,b2794,109
511145,b1804,b3310,52
511145,b1804,b2785,123
511145,b1804,b3594,265
511145,b1804,b2268,142
511145,b1804,b3164,54
511145,b1804,b3064,73
511145,b1804,b2153,59
511145,b1804,b3312,73
511145,b1804,b2400,79
511145,b1804,b3303,72
511145,b1804,b3006,54
511145,b1804,b3165,109
511145,b1804,b2576,110
511145,b1804,b3179,449
511145,b1804,b3318,74
511145,b1804,b3915,55
511145,b1804,b3985,73
511145,b1804,b1844,107
511145,b1804,b2696,56
511145,b1804,b2697,139
511145,b1804,b3996,54
511145,b1804,b3296,59
511145,b1804,b3053,57
511145,b1804,b4162,53
511145,b1804,b3282,72
511145,b1804,b2836,60
511145,b1804,b3822,76
511145,b1804,b3424,54
511145,b1804,b3397,59
511145,b1804,b3260,113
511145,b1804,b3363,75
511145,b1804,b3019,57
511145,b1804,b3499,58
511145,b1804,b2341,56
511145,b1804,b1806,55
511145,b1804,b2806,56
511145,b1804,b3170,57
511145,b1804,b3347,83
511145,b1804,b2754,107
511145,b1804,b2960,97
511145,b1804,b2792,59
511145,b1804,b3147,56
511145,b1804,b3309,58
511145,b1804,b3210,56
511145,b1804,b2567,121
511145,b1804,b3846,56
511145,b1804,b3162,110
511145,b1804,b2508,166
511145,b1804,b3305,59
511145,b1804,b3649,107
511145,b1804,b3317,58
511145,b1804,b3341,59
511145,b1804,b3249,53
511145,b1804,b3780,110
511145,b1804,b3987,261
511145,b1804,b2511,59
511145,b1804,b3700,123
511145,b1804,b4214,58
511145,b1804,b3988,167
511145,b1804,b3231,58
511145,b1804,b3032,58
511145,b1804,b4049,113
511145,b1804,b4207,83
511145,b1804,b3319,58
511145,b1804,b4233,59
511145,b1804,b2906,57
511145,b1804,b3166,122
511145,b1804,b2319,58
511145,b1804,b3342,58
511145,b1805,b3081,72
511145,b1805,b3847,58
511145,b1805,b2453,141
511145,b1805,b2344,104
511145,b1805,b2341,154
511145,b1805,b2049,55
511145,b1805,b1806,107
511145,b1805,b4069,143
511145,b1805,b3589,141
511145,b1805,b3026,58
511145,b1805,b2514,257
511145,b1805,b2799,141
511145,b1805,b3256,57
511145,b1805,b2599,57
511145,b1805,b3412,57
511145,b1805,b2370,56
511145,b1805,b4129,58
511145,b1805,b3908,56
511145,b1805,b3752,54
511145,b1805,b1809,57
511145,b1805,b3376,56
511145,b1805,b3176,57
511145,b1805,b2890,58
511145,b1805,b2222,54
511145,b1805,b2786,56
511145,b1805,b3846,240
511145,b1805,b3357,55
511145,b1805,b2263,57
511145,b1805,b4321,58
511145,b1805,b4160,86
511145,b1805,b2262,110
511145,b1805,b3407,58
511145,b1805,b4041,56
511145,b1805,b3825,53
511145,b1805,b2048,57
511145,b1805,b2330,58
511145,b1805,b2769,55
511145,b1805,b2919,57
511145,b1805,b2585,56
511145,b1805,b2600,57
511145,b1805,b2029,110
511145,b1805,b2260,55
511145,b1805,b4054,58
511145,b1805,b2342,344
511145,b1805,b2021,56
511145,b1805,b2521,179
511145,b1805,b4187,84
511145,b1805,b2584,107
511145,b1805,b2223,59
511145,b1805,b3495,42
511145,b1805,b2329,55
511145,b1805,b2239,58
511145,b1805,b2224,56
511145,b1805,b2902,57
511145,b1805,b2791,58
511145,b1805,b4153,57
511145,b1805,b1808,58
511145,b1805,b3353,42
511145,b1805,b3608,56
511145,b1805,b3845,153
511145,b1805,b3863,56
511145,b1806,b2825,56
511145,b1806,b2513,57
511145,b1806,b2806,56
511145,b1806,b2340,128
511145,b1806,b2188,56
511145,b1806,b2748,57
511145,b1806,b4395,56
511145,b1806,b2611,57
511145,b1806,b3147,56
511145,b1806,b3834,56
511145,b1806,b3347,97
511145,b1806,b2573,137
511145,b1806,b2152,56
511145,b1806,b4372,56
511145,b1806,b3057,78
511145,b1806,b2570,80
511145,b1806,b1831,56
511145,b1806,b2477,56
511145,b1806,b3812,58
511145,b1806,b2565,58
511145,b1806,b2432,119
511145,b1806,b2747,59
511145,b1806,b2572,137
511145,b1806,b3811,56
511145,b1806,b2958,154
511145,b1806,b2494,89
511145,b1806,b2536,58
511145,b1806,b2571,132
511145,b1806,b3404,56
511145,b1806,b3527,130
511145,b1806,b4146,58
511145,b1806,b2502,51
511145,b1806,b3210,53
511145,b1806,b3712,85
511145,b1806,b2321,101
511145,b1806,b2170,55
511145,b1806,b1808,121
511145,b1806,b2745,56
511145,b1806,b1807,58
511145,b1806,b3779,51
511145,b1806,b3249,57
511145,b1806,b1990,57
511145,b1806,b2793,57
511145,b1807,b3345,56
511145,b1807,b3639,57
511145,b1807,b3640,57
511145,b1807,b2616,59
511145,b1807,b2400,105
511145,b1807,b3251,99
511145,b1807,b4161,57
511145,b1807,b2565,109
511145,b1807,b4025,59
511145,b1807,b3169,110
511145,b1807,b3064,173
511145,b1807,b2316,85
511145,b1807,b2948,58
511145,b1807,b2608,56
511145,b1807,b4168,59
511145,b1807,b3779,58
511145,b1807,b1835,301
511145,b1807,b2949,58
511145,b1807,b3701,59
511145,b1807,b4053,79
511145,b1807,b3344,56
511145,b1807,b4262,57
511145,b1807,b1808,59
511145,b1807,b2791,126
511145,b1807,b3947,58
511145,b1807,b2383,58
511145,b1807,b2733,58
511145,b1807,b3863,56
511145,b1807,b1871,59
511145,b1807,b3281,58
511145,b1807,b4167,58
511145,b1807,b4373,149
511145,b1807,b3778,56
511145,b1807,b3608,58
511145,b1807,b2318,66
511145,b1807,b2987,121
511145,b1807,b4371,100
511145,b1807,b4259,56
511145,b1807,b3826,56
511145,b1807,b3974,58
511145,b1807,b3289,170
511145,b1807,b3390,161
511145,b1807,b3651,72
511145,b1807,b3407,56
511145,b1807,b4170,57
511145,b1807,b3497,57
511145,b1807,b1822,189
511145,b1807,b2946,58
511145,b1807,b2507,102
511145,b1807,b2066,147
511145,b1807,b2072,59
511145,b1807,b2917,58
511145,b1807,b2330,57
511145,b1807,b2594,105
511145,b1807,b3652,59
511145,b1807,b2748,101
511145,b1807,b4218,57
511145,b1807,b3704,169
511145,b1807,b4557,140
511145,b1807,b3182,59
511145,b1807,b1860,57
511145,b1807,b3250,185
511145,b1807,b2014,200
511145,b1807,b2569,204
511145,b1807,b2617,56
511145,b1807,b1831,201
511145,b1807,b3291,54
511145,b1807,b3288,58
511145,b1807,b2327,90
511145,b1807,b3650,161
511145,b1807,b2517,192
511145,b1807,b2411,58
511145,b1807,b2955,99
511145,b1807,b4372,191
511145,b1807,b2812,116
511145,b1807,b1830,98
511145,b1807,b3166,66
511145,b1807,b2319,132
511145,b1807,b3065,130
511145,b1807,b2566,148
511145,b1807,b2255,55
511145,b1807,b3056,82
511145,b1807,b3705,146
511145,b1807,b4389,79
511145,b1807,b2742,58
511145,b1807,b3208,53
511145,b1807,b2747,149
511145,b1807,b2315,137
511145,b1807,b3389,165
511145,b1807,b2114,56
511145,b1807,b2511,110
511145,b1807,b3700,59
511145,b1807,b3413,56
511145,b1807,b3249,57
511145,b1807,b3189,56
511145,b1807,b3066,238
511145,b1807,b2231,99
511145,b1807,b4166,72
511145,b1807,b2508,57
511145,b1807,b2607,60
511145,b1807,b2518,89
511145,b1807,b4180,58
511145,b1807,b2784,120
511145,b1807,b3813,56
511145,b1807,b2567,134
511145,b1807,b3433,108
511145,b1807,b2593,105
511145,b1807,b1864,98
511145,b1807,b3865,56
511145,b1807,b2960,85
511145,b1807,b3170,56
511145,b1807,b2839,121
511145,b1807,b2313,101
511145,b1807,b3703,85
511145,b1807,b3644,60
511145,b1807,b3465,56
511145,b1807,b4052,57
511145,b1807,b3981,109
511145,b1807,b3260,169
511145,b1807,b3148,265
511145,b1807,b3935,73
511145,b1807,b3397,44
511145,b1807,b1861,55
511145,b1807,b3611,72
511145,b1807,b3146,59
511145,b1807,b3282,56
511145,b1807,b3613,99
511145,b1807,b2370,53
511145,b1807,b2865,58
511145,b1807,b3804,56
511145,b1807,b2533,126
511145,b1807,b4173,56
511145,b1807,b4375,133
511145,b1807,b2514,190
511145,b1807,b2820,56
511145,b1808,b2576,57
511145,b1808,b4043,57
511145,b1808,b3506,121
511145,b1808,b2599,56
511145,b1808,b2892,118
511145,b1808,b4162,59
511145,b1808,b3053,57
511145,b1808,b2213,56
511145,b1808,b3822,121
511145,b1808,b1861,72
511145,b1808,b3844,57
511145,b1808,b2068,74
511145,b1808,b3397,58
511145,b1808,b2331,56
511145,b1808,b4052,57
511145,b1808,b2188,74
511145,b1808,b3019,57
511145,b1808,b3228,55
511145,b1808,b4472,74
511145,b1808,b2513,58
511145,b1808,b2764,58
511145,b1808,b2960,58
511145,b1808,b2060,73
511145,b1808,b2321,250
511145,b1808,b3210,51
511145,b1808,b3813,97
511145,b1808,b3177,96
511145,b1808,b3162,57
511145,b1808,b3986,56
511145,b1808,b2947,74
511145,b1808,b2231,59
511145,b1808,b3987,58
511145,b1808,b3780,57
511145,b1808,b2159,57
511145,b1808,b2819,59
511145,b1808,b3988,59
511145,b1808,b2114,97
511145,b1808,b3700,57
511145,b1808,b3992,58
511145,b1808,b2315,73
511145,b1808,b2945,59
511145,b1808,b4058,60
511145,b1808,b2220,57
511145,b1808,b1809,57
511145,b1808,b3056,164
511145,b1808,b2827,121
511145,b1808,b3166,56
511145,b1808,b2342,57
511145,b1808,b2955,169
511145,b1808,b1831,57
511145,b1808,b3250,137
511145,b1808,b1860,267
511145,b1808,b4017,56
511145,b1808,b3973,104
511145,b1808,b3984,55
511145,b1808,b4391,58
511145,b1808,b3182,57
511145,b1808,b2835,56
511145,b1808,b2798,119
511145,b1808,b3652,119
511145,b1808,b3352,73
511145,b1808,b2557,96
511145,b1808,b3407,106
511145,b1808,b4170,136
511145,b1808,b2147,58
511145,b1808,b2509,73
511145,b1808,b4259,56
511145,b1808,b2611,57
511145,b1808,b4146,59
511145,b1808,b3295,53
511145,b1808,b2961,105
511145,b1808,b3608,73
511145,b1808,b2020,98
511145,b1808,b3778,97
511145,b1808,b2502,56
511145,b1808,b3449,57
511145,b1808,b1961,238
511145,b1808,b3863,268
511145,b1808,b2554,57
511145,b1808,b2780,57
511145,b1808,b2184,59
511145,b1808,b2733,105
511145,b1808,b2699,58
511145,b1808,b3701,95
511145,b1808,b4053,55
511145,b1808,b4262,54
511145,b1808,b3779,56
511145,b1808,b2954,59
511145,b1808,b3811,57
511145,b1808,b2316,58
511145,b1808,b2565,73
511145,b1808,b4161,58
511145,b1808,b2400,59
511145,b1808,b3635,58
511145,b1808,b2952,56
511145,b1808,b2616,59
511145,b1808,b2113,73
511145,b1809,b3414,58
511145,b1809,b3417,57
511145,b1809,b2935,125
511145,b1809,b2779,105
511145,b1809,b3608,58
511145,b1809,b3774,76
511145,b1809,b1983,148
511145,b1809,b3980,137
511145,b1809,b2251,55
511145,b1809,b4053,99
511145,b1809,b2606,102
511145,b1809,b2507,106
511145,b1809,b2879,72
511145,b1809,b2147,58
511145,b1809,b4054,53
511145,b1809,b3792,53
511145,b1809,b3346,98
511145,b1809,b1824,65
511145,b1809,b3984,102
511145,b1809,b3339,100
511145,b1809,b3919,104
511145,b1809,b3231,160
511145,b1809,b3464,57
511145,b1809,b3172,170
511145,b1809,b3319,111
511145,b1809,b2551,124
511145,b1809,b2133,54
511145,b1809,b4243,117
511145,b1809,b3399,56
511145,b1809,b2480,171
511145,b1809,b2414,58
511145,b1809,b2162,59
511145,b1809,b3318,111
511145,b1809,b3340,56
511145,b1809,b1971,58
511145,b1809,b3113,74
511145,b1809,b2465,57
511145,b1809,b2836,57
511145,b1809,b3374,58
511145,b1809,b3185,85
511145,b1809,b2498,133
511145,b1810,b3516,132
511145,b1810,b1896,197
511145,b1810,b2009,128
511145,b1810,b4127,347
511145,b1810,b3098,200
511145,b1810,b1967,308
511145,b1810,b3555,494
511145,b1810,b3097,300
511145,b1810,b1836,368
511145,b1810,b1955,201
511145,b1810,b2080,550
511145,b1810,b3049,190
511145,b1810,b1953,207
511145,b1810,b4411,230
511145,b1810,b3012,151
511145,b1810,b3361,200
511145,b1810,b2665,300
511145,b1810,b3448,201
511145,b1810,b3923,201
511145,b1810,b2266,155
511145,b1810,b2672,271
511145,b1810,b2097,232
511145,b1810,b4107,157
511145,b1810,b2597,85
511145,b1810,b1897,201
511145,b1811,b3467,56
511145,b1811,b2295,56
511145,b1812,b3384,55
511145,b1812,b2019,110
511145,b1812,b2500,58
511145,b1812,b3940,75
511145,b1812,b3058,56
511145,b1812,b3236,56
511145,b1812,b2021,131
511145,b1812,b3559,58
511145,b1812,b1866,53
511145,b1812,b2327,239
511145,b1812,b3430,158
511145,b1812,b2379,57
511145,b1812,b3289,54
